id,type,violation,speed_kmh,time
455,unknown,illegal_parking,,22:47:55
455,unknown,illegal_parking,,22:47:55
455,unknown,illegal_parking,,22:47:55
455,unknown,illegal_parking,,22:47:55
455,unknown,illegal_parking,,22:47:55
455,unknown,illegal_parking,,22:47:55
455,unknown,illegal_parking,,22:47:55
455,unknown,illegal_parking,,22:47:55
455,unknown,illegal_parking,,22:47:55
455,unknown,illegal_parking,,22:47:55
455,unknown,illegal_parking,,22:47:55
455,unknown,illegal_parking,,22:47:55
455,unknown,illegal_parking,,22:47:55
455,unknown,illegal_parking,,22:47:56
455,unknown,illegal_parking,,22:47:56
455,unknown,illegal_parking,,22:47:56
455,unknown,illegal_parking,,22:47:56
455,unknown,illegal_parking,,22:47:56
455,unknown,illegal_parking,,22:47:56
463,unknown,illegal_parking,,22:47:56
455,unknown,illegal_parking,,22:47:56
463,unknown,illegal_parking,,22:47:56
455,unknown,illegal_parking,,22:47:56
463,unknown,illegal_parking,,22:47:56
455,unknown,illegal_parking,,22:47:56
463,unknown,illegal_parking,,22:47:56
455,unknown,illegal_parking,,22:47:56
463,unknown,illegal_parking,,22:47:56
455,unknown,illegal_parking,,22:47:56
463,unknown,illegal_parking,,22:47:56
455,unknown,illegal_parking,,22:47:56
463,unknown,illegal_parking,,22:47:56
455,unknown,illegal_parking,,22:47:56
463,unknown,illegal_parking,,22:47:56
455,unknown,illegal_parking,,22:47:56
463,unknown,illegal_parking,,22:47:56
455,unknown,illegal_parking,,22:47:56
455,unknown,illegal_parking,,22:47:57
455,unknown,illegal_parking,,22:47:57
455,unknown,illegal_parking,,22:47:57
455,unknown,illegal_parking,,22:47:57
469,unknown,illegal_parking,,22:47:57
455,unknown,illegal_parking,,22:47:57
469,unknown,illegal_parking,,22:47:57
455,unknown,illegal_parking,,22:47:57
469,unknown,illegal_parking,,22:47:57
455,unknown,illegal_parking,,22:47:57
469,unknown,illegal_parking,,22:47:57
455,unknown,illegal_parking,,22:47:57
469,unknown,illegal_parking,,22:47:57
455,unknown,illegal_parking,,22:47:57
469,unknown,illegal_parking,,22:47:57
455,unknown,illegal_parking,,22:47:57
469,unknown,illegal_parking,,22:47:57
455,unknown,illegal_parking,,22:47:57
469,unknown,illegal_parking,,22:47:57
455,unknown,illegal_parking,,22:47:57
469,unknown,illegal_parking,,22:47:57
455,unknown,illegal_parking,,22:47:57
469,unknown,illegal_parking,,22:47:57
455,unknown,illegal_parking,,22:47:57
469,unknown,illegal_parking,,22:47:57
455,unknown,illegal_parking,,22:47:57
469,unknown,illegal_parking,,22:47:57
455,unknown,illegal_parking,,22:47:57
469,unknown,illegal_parking,,22:47:57
455,unknown,illegal_parking,,22:47:58
469,unknown,illegal_parking,,22:47:58
455,unknown,illegal_parking,,22:47:58
469,unknown,illegal_parking,,22:47:58
455,unknown,illegal_parking,,22:47:58
469,unknown,illegal_parking,,22:47:58
455,unknown,illegal_parking,,22:47:58
469,unknown,illegal_parking,,22:47:58
455,unknown,illegal_parking,,22:47:58
469,unknown,illegal_parking,,22:47:58
455,unknown,illegal_parking,,22:47:58
469,unknown,illegal_parking,,22:47:58
455,unknown,illegal_parking,,22:47:58
469,unknown,illegal_parking,,22:47:58
455,unknown,illegal_parking,,22:47:58
469,unknown,illegal_parking,,22:47:58
455,unknown,illegal_parking,,22:47:58
469,unknown,illegal_parking,,22:47:58
455,unknown,illegal_parking,,22:47:58
469,unknown,illegal_parking,,22:47:58
455,unknown,illegal_parking,,22:47:58
469,unknown,illegal_parking,,22:47:58
455,unknown,illegal_parking,,22:47:58
469,unknown,illegal_parking,,22:47:58
455,unknown,illegal_parking,,22:47:58
469,unknown,illegal_parking,,22:47:58
455,unknown,illegal_parking,,22:47:58
469,unknown,illegal_parking,,22:47:58
455,unknown,illegal_parking,,22:47:58
469,unknown,illegal_parking,,22:47:58
455,unknown,illegal_parking,,22:47:58
469,unknown,illegal_parking,,22:47:58
455,unknown,illegal_parking,,22:47:59
469,unknown,illegal_parking,,22:47:59
455,unknown,illegal_parking,,22:47:59
469,unknown,illegal_parking,,22:47:59
455,unknown,illegal_parking,,22:47:59
469,unknown,illegal_parking,,22:47:59
455,unknown,illegal_parking,,22:47:59
469,unknown,illegal_parking,,22:47:59
455,unknown,illegal_parking,,22:47:59
469,unknown,illegal_parking,,22:47:59
455,unknown,illegal_parking,,22:47:59
469,unknown,illegal_parking,,22:47:59
455,unknown,illegal_parking,,22:47:59
469,unknown,illegal_parking,,22:47:59
455,unknown,illegal_parking,,22:47:59
469,unknown,illegal_parking,,22:47:59
455,unknown,illegal_parking,,22:47:59
469,unknown,illegal_parking,,22:47:59
455,unknown,illegal_parking,,22:47:59
469,unknown,illegal_parking,,22:47:59
455,unknown,illegal_parking,,22:47:59
469,unknown,illegal_parking,,22:47:59
455,unknown,illegal_parking,,22:47:59
469,unknown,illegal_parking,,22:47:59
455,unknown,illegal_parking,,22:47:59
469,unknown,illegal_parking,,22:47:59
455,unknown,illegal_parking,,22:47:59
469,unknown,illegal_parking,,22:47:59
455,unknown,illegal_parking,,22:47:59
469,unknown,illegal_parking,,22:47:59
455,unknown,illegal_parking,,22:48:00
469,unknown,illegal_parking,,22:48:00
455,unknown,illegal_parking,,22:48:00
455,unknown,illegal_parking,,22:48:00
455,unknown,illegal_parking,,22:48:00
455,unknown,illegal_parking,,22:48:00
455,unknown,illegal_parking,,22:48:00
455,unknown,illegal_parking,,22:48:00
455,unknown,illegal_parking,,22:48:00
455,unknown,illegal_parking,,22:48:00
455,unknown,illegal_parking,,22:48:00
455,unknown,illegal_parking,,22:48:00
455,unknown,illegal_parking,,22:48:00
455,unknown,illegal_parking,,22:48:00
455,unknown,illegal_parking,,22:48:00
455,unknown,illegal_parking,,22:48:00
455,unknown,illegal_parking,,22:48:00
455,unknown,illegal_parking,,22:48:01
455,unknown,illegal_parking,,22:48:01
455,unknown,illegal_parking,,22:48:01
455,unknown,illegal_parking,,22:48:01
455,unknown,illegal_parking,,22:48:01
455,unknown,illegal_parking,,22:48:01
455,unknown,illegal_parking,,22:48:01
455,unknown,illegal_parking,,22:48:01
455,unknown,illegal_parking,,22:48:01
455,unknown,illegal_parking,,22:48:01
455,unknown,illegal_parking,,22:48:01
455,unknown,illegal_parking,,22:48:01
455,unknown,illegal_parking,,22:48:01
455,unknown,illegal_parking,,22:48:01
455,unknown,illegal_parking,,22:48:01
498,unknown,illegal_parking,,22:48:02
498,unknown,illegal_parking,,22:48:02
498,unknown,illegal_parking,,22:48:02
498,unknown,illegal_parking,,22:48:02
498,unknown,illegal_parking,,22:48:02
498,unknown,illegal_parking,,22:48:02
498,unknown,illegal_parking,,22:48:02
498,unknown,illegal_parking,,22:48:02
498,unknown,illegal_parking,,22:48:02
498,unknown,illegal_parking,,22:48:02
498,unknown,illegal_parking,,22:48:02
498,unknown,illegal_parking,,22:48:02
498,unknown,illegal_parking,,22:48:02
498,unknown,illegal_parking,,22:48:03
498,unknown,illegal_parking,,22:48:03
498,unknown,illegal_parking,,22:48:03
498,unknown,illegal_parking,,22:48:03
498,unknown,illegal_parking,,22:48:03
498,unknown,illegal_parking,,22:48:03
498,unknown,illegal_parking,,22:48:03
498,unknown,illegal_parking,,22:48:03
498,unknown,illegal_parking,,22:48:03
498,unknown,illegal_parking,,22:48:03
498,unknown,illegal_parking,,22:48:03
498,unknown,illegal_parking,,22:48:03
498,unknown,illegal_parking,,22:48:03
498,unknown,illegal_parking,,22:48:03
498,unknown,illegal_parking,,22:48:03
498,unknown,illegal_parking,,22:48:03
498,unknown,illegal_parking,,22:48:04
498,unknown,illegal_parking,,22:48:04
498,unknown,illegal_parking,,22:48:04
498,unknown,illegal_parking,,22:48:04
498,unknown,illegal_parking,,22:48:04
498,unknown,illegal_parking,,22:48:04
498,unknown,illegal_parking,,22:48:04
498,unknown,illegal_parking,,22:48:04
498,unknown,illegal_parking,,22:48:04
498,unknown,illegal_parking,,22:48:04
498,unknown,illegal_parking,,22:48:04
498,unknown,illegal_parking,,22:48:04
498,unknown,illegal_parking,,22:48:04
498,unknown,illegal_parking,,22:48:04
498,unknown,illegal_parking,,22:48:04
498,unknown,illegal_parking,,22:48:04
498,unknown,illegal_parking,,22:48:05
498,unknown,illegal_parking,,22:48:05
498,unknown,illegal_parking,,22:48:05
498,unknown,illegal_parking,,22:48:05
498,unknown,illegal_parking,,22:48:05
498,unknown,illegal_parking,,22:48:05
498,unknown,illegal_parking,,22:48:05
498,unknown,illegal_parking,,22:48:05
498,unknown,illegal_parking,,22:48:05
498,unknown,illegal_parking,,22:48:05
498,unknown,illegal_parking,,22:48:05
498,unknown,illegal_parking,,22:48:05
498,unknown,illegal_parking,,22:48:05
498,unknown,illegal_parking,,22:48:05
498,unknown,illegal_parking,,22:48:05
498,unknown,illegal_parking,,22:48:05
498,unknown,illegal_parking,,22:48:06
498,unknown,illegal_parking,,22:48:06
498,unknown,illegal_parking,,22:48:06
514,unknown,illegal_parking,,22:48:06
498,unknown,illegal_parking,,22:48:06
514,unknown,illegal_parking,,22:48:06
498,unknown,illegal_parking,,22:48:06
514,unknown,illegal_parking,,22:48:06
498,unknown,illegal_parking,,22:48:06
514,unknown,illegal_parking,,22:48:06
498,unknown,illegal_parking,,22:48:06
514,unknown,illegal_parking,,22:48:06
498,unknown,illegal_parking,,22:48:06
498,unknown,illegal_parking,,22:48:06
498,unknown,illegal_parking,,22:48:06
498,unknown,illegal_parking,,22:48:06
498,unknown,illegal_parking,,22:48:06
498,unknown,illegal_parking,,22:48:06
498,unknown,illegal_parking,,22:48:06
498,unknown,illegal_parking,,22:48:06
498,unknown,illegal_parking,,22:48:06
521,unknown,illegal_parking,,22:48:11
521,unknown,illegal_parking,,22:48:11
521,unknown,illegal_parking,,22:48:11
521,unknown,illegal_parking,,22:48:11
521,unknown,illegal_parking,,22:48:11
521,unknown,illegal_parking,,22:48:11
521,unknown,illegal_parking,,22:48:11
533,car,overspeed,81.18,22:48:11
521,unknown,illegal_parking,,22:48:11
521,unknown,illegal_parking,,22:48:11
521,unknown,illegal_parking,,22:48:11
521,unknown,illegal_parking,,22:48:11
521,unknown,illegal_parking,,22:48:11
521,unknown,illegal_parking,,22:48:11
521,unknown,illegal_parking,,22:48:12
521,unknown,illegal_parking,,22:48:12
521,unknown,illegal_parking,,22:48:12
521,unknown,illegal_parking,,22:48:12
521,unknown,illegal_parking,,22:48:12
532,unknown,illegal_parking,,22:48:12
532,unknown,illegal_parking,,22:48:12
532,unknown,illegal_parking,,22:48:12
532,unknown,illegal_parking,,22:48:12
532,unknown,illegal_parking,,22:48:12
532,unknown,illegal_parking,,22:48:12
532,unknown,illegal_parking,,22:48:12
532,unknown,illegal_parking,,22:48:12
532,unknown,illegal_parking,,22:48:12
532,unknown,illegal_parking,,22:48:12
532,unknown,illegal_parking,,22:48:12
532,unknown,illegal_parking,,22:48:13
532,unknown,illegal_parking,,22:48:13
532,unknown,illegal_parking,,22:48:13
532,unknown,illegal_parking,,22:48:13
532,unknown,illegal_parking,,22:48:13
532,unknown,illegal_parking,,22:48:13
532,unknown,illegal_parking,,22:48:13
532,unknown,illegal_parking,,22:48:13
532,unknown,illegal_parking,,22:48:13
532,unknown,illegal_parking,,22:48:13
532,unknown,illegal_parking,,22:48:13
532,unknown,illegal_parking,,22:48:13
532,unknown,illegal_parking,,22:48:13
532,unknown,illegal_parking,,22:48:13
543,unknown,illegal_parking,,22:48:15
543,unknown,illegal_parking,,22:48:15
518,unknown,illegal_parking,,22:48:15
543,unknown,illegal_parking,,22:48:15
518,unknown,illegal_parking,,22:48:15
543,unknown,illegal_parking,,22:48:15
518,unknown,illegal_parking,,22:48:15
543,unknown,illegal_parking,,22:48:15
518,unknown,illegal_parking,,22:48:15
543,unknown,illegal_parking,,22:48:15
518,unknown,illegal_parking,,22:48:15
543,unknown,illegal_parking,,22:48:15
518,unknown,illegal_parking,,22:48:15
543,unknown,illegal_parking,,22:48:15
518,unknown,illegal_parking,,22:48:15
543,unknown,illegal_parking,,22:48:15
518,unknown,illegal_parking,,22:48:15
543,unknown,illegal_parking,,22:48:15
518,unknown,illegal_parking,,22:48:15
543,unknown,illegal_parking,,22:48:15
518,unknown,illegal_parking,,22:48:15
543,unknown,illegal_parking,,22:48:16
518,unknown,illegal_parking,,22:48:16
543,unknown,illegal_parking,,22:48:16
518,unknown,illegal_parking,,22:48:16
543,unknown,illegal_parking,,22:48:16
518,unknown,illegal_parking,,22:48:16
543,unknown,illegal_parking,,22:48:16
518,unknown,illegal_parking,,22:48:16
543,unknown,illegal_parking,,22:48:16
518,unknown,illegal_parking,,22:48:16
543,unknown,illegal_parking,,22:48:16
518,unknown,illegal_parking,,22:48:16
543,unknown,illegal_parking,,22:48:16
543,unknown,illegal_parking,,22:48:16
543,unknown,illegal_parking,,22:48:16
543,unknown,illegal_parking,,22:48:16
543,unknown,illegal_parking,,22:48:16
543,unknown,illegal_parking,,22:48:16
543,unknown,illegal_parking,,22:48:16
543,unknown,illegal_parking,,22:48:16
543,unknown,illegal_parking,,22:48:16
543,unknown,illegal_parking,,22:48:16
543,unknown,illegal_parking,,22:48:17
543,unknown,illegal_parking,,22:48:17
543,unknown,illegal_parking,,22:48:17
543,unknown,illegal_parking,,22:48:17
543,unknown,illegal_parking,,22:48:17
543,unknown,illegal_parking,,22:48:17
543,unknown,illegal_parking,,22:48:17
543,unknown,illegal_parking,,22:48:17
543,unknown,illegal_parking,,22:48:17
543,unknown,illegal_parking,,22:48:17
543,unknown,illegal_parking,,22:48:17
543,unknown,illegal_parking,,22:48:17
543,unknown,illegal_parking,,22:48:17
543,unknown,illegal_parking,,22:48:17
543,unknown,illegal_parking,,22:48:17
543,unknown,illegal_parking,,22:48:18
543,unknown,illegal_parking,,22:48:18
543,unknown,illegal_parking,,22:48:18
543,unknown,illegal_parking,,22:48:18
543,unknown,illegal_parking,,22:48:18
543,unknown,illegal_parking,,22:48:18
543,unknown,illegal_parking,,22:48:18
543,unknown,illegal_parking,,22:48:18
543,unknown,illegal_parking,,22:48:18
543,unknown,illegal_parking,,22:48:18
543,unknown,illegal_parking,,22:48:18
543,unknown,illegal_parking,,22:48:18
543,unknown,illegal_parking,,22:48:18
543,unknown,illegal_parking,,22:48:18
543,unknown,illegal_parking,,22:48:18
543,unknown,illegal_parking,,22:48:18
543,unknown,illegal_parking,,22:48:19
543,unknown,illegal_parking,,22:48:19
543,unknown,illegal_parking,,22:48:19
543,unknown,illegal_parking,,22:48:19
543,unknown,illegal_parking,,22:48:19
543,unknown,illegal_parking,,22:48:19
543,unknown,illegal_parking,,22:48:19
543,unknown,illegal_parking,,22:48:19
543,unknown,illegal_parking,,22:48:19
543,unknown,illegal_parking,,22:48:19
543,unknown,illegal_parking,,22:48:19
566,unknown,illegal_parking,,22:48:19
566,unknown,illegal_parking,,22:48:19
566,unknown,illegal_parking,,22:48:19
566,unknown,illegal_parking,,22:48:19
566,unknown,illegal_parking,,22:48:19
566,unknown,illegal_parking,,22:48:20
566,unknown,illegal_parking,,22:48:20
566,unknown,illegal_parking,,22:48:20
566,unknown,illegal_parking,,22:48:20
566,unknown,illegal_parking,,22:48:20
566,unknown,illegal_parking,,22:48:20
566,unknown,illegal_parking,,22:48:20
566,unknown,illegal_parking,,22:48:20
566,unknown,illegal_parking,,22:48:20
566,unknown,illegal_parking,,22:48:20
566,unknown,illegal_parking,,22:48:20
566,unknown,illegal_parking,,22:48:20
566,unknown,illegal_parking,,22:48:20
566,unknown,illegal_parking,,22:48:20
566,unknown,illegal_parking,,22:48:20
566,unknown,illegal_parking,,22:48:21
566,unknown,illegal_parking,,22:48:21
566,unknown,illegal_parking,,22:48:21
566,unknown,illegal_parking,,22:48:21
566,unknown,illegal_parking,,22:48:21
566,unknown,illegal_parking,,22:48:21
566,unknown,illegal_parking,,22:48:21
566,unknown,illegal_parking,,22:48:21
563,unknown,illegal_parking,,22:48:21
566,unknown,illegal_parking,,22:48:21
563,unknown,illegal_parking,,22:48:21
566,unknown,illegal_parking,,22:48:21
563,unknown,illegal_parking,,22:48:21
566,unknown,illegal_parking,,22:48:21
563,unknown,illegal_parking,,22:48:21
566,unknown,illegal_parking,,22:48:21
563,unknown,illegal_parking,,22:48:21
566,unknown,illegal_parking,,22:48:21
563,unknown,illegal_parking,,22:48:21
566,unknown,illegal_parking,,22:48:21
563,unknown,illegal_parking,,22:48:21
566,unknown,illegal_parking,,22:48:21
563,unknown,illegal_parking,,22:48:21
566,unknown,illegal_parking,,22:48:22
563,unknown,illegal_parking,,22:48:22
566,unknown,illegal_parking,,22:48:22
563,unknown,illegal_parking,,22:48:22
566,unknown,illegal_parking,,22:48:22
563,unknown,illegal_parking,,22:48:22
566,unknown,illegal_parking,,22:48:22
563,unknown,illegal_parking,,22:48:22
566,unknown,illegal_parking,,22:48:22
563,unknown,illegal_parking,,22:48:22
566,unknown,illegal_parking,,22:48:22
563,unknown,illegal_parking,,22:48:22
566,unknown,illegal_parking,,22:48:22
563,unknown,illegal_parking,,22:48:22
566,unknown,illegal_parking,,22:48:22
563,unknown,illegal_parking,,22:48:22
566,unknown,illegal_parking,,22:48:22
563,unknown,illegal_parking,,22:48:22
566,unknown,illegal_parking,,22:48:22
563,unknown,illegal_parking,,22:48:22
566,unknown,illegal_parking,,22:48:22
563,unknown,illegal_parking,,22:48:22
566,unknown,illegal_parking,,22:48:22
563,unknown,illegal_parking,,22:48:22
566,unknown,illegal_parking,,22:48:22
563,unknown,illegal_parking,,22:48:22
566,unknown,illegal_parking,,22:48:22
563,unknown,illegal_parking,,22:48:22
566,unknown,illegal_parking,,22:48:22
563,unknown,illegal_parking,,22:48:22
566,unknown,illegal_parking,,22:48:22
563,unknown,illegal_parking,,22:48:22
566,unknown,illegal_parking,,22:48:23
563,unknown,illegal_parking,,22:48:23
566,unknown,illegal_parking,,22:48:23
563,unknown,illegal_parking,,22:48:23
566,unknown,illegal_parking,,22:48:23
563,unknown,illegal_parking,,22:48:23
566,unknown,illegal_parking,,22:48:23
563,unknown,illegal_parking,,22:48:23
566,unknown,illegal_parking,,22:48:23
563,unknown,illegal_parking,,22:48:23
566,unknown,illegal_parking,,22:48:23
563,unknown,illegal_parking,,22:48:23
566,unknown,illegal_parking,,22:48:23
563,unknown,illegal_parking,,22:48:23
566,unknown,illegal_parking,,22:48:23
563,unknown,illegal_parking,,22:48:23
566,unknown,illegal_parking,,22:48:23
563,unknown,illegal_parking,,22:48:23
566,unknown,illegal_parking,,22:48:23
563,unknown,illegal_parking,,22:48:23
566,unknown,illegal_parking,,22:48:23
563,unknown,illegal_parking,,22:48:23
566,unknown,illegal_parking,,22:48:23
563,unknown,illegal_parking,,22:48:23
566,unknown,illegal_parking,,22:48:23
566,unknown,illegal_parking,,22:48:23
566,unknown,illegal_parking,,22:48:24
566,unknown,illegal_parking,,22:48:24
566,unknown,illegal_parking,,22:48:24
566,unknown,illegal_parking,,22:48:24
566,unknown,illegal_parking,,22:48:24
566,unknown,illegal_parking,,22:48:24
566,unknown,illegal_parking,,22:48:24
566,unknown,illegal_parking,,22:48:24
566,unknown,illegal_parking,,22:48:24
566,unknown,illegal_parking,,22:48:24
566,unknown,illegal_parking,,22:48:24
566,unknown,illegal_parking,,22:48:24
566,unknown,illegal_parking,,22:48:24
566,unknown,illegal_parking,,22:48:24
566,unknown,illegal_parking,,22:48:24
566,unknown,illegal_parking,,22:48:25
566,unknown,illegal_parking,,22:48:25
566,unknown,illegal_parking,,22:48:25
566,unknown,illegal_parking,,22:48:25
566,unknown,illegal_parking,,22:48:25
566,unknown,illegal_parking,,22:48:25
566,unknown,illegal_parking,,22:48:25
566,unknown,illegal_parking,,22:48:25
566,unknown,illegal_parking,,22:48:25
566,unknown,illegal_parking,,22:48:25
566,unknown,illegal_parking,,22:48:25
566,unknown,illegal_parking,,22:48:25
566,unknown,illegal_parking,,22:48:25
566,unknown,illegal_parking,,22:48:26
566,unknown,illegal_parking,,22:48:26
585,unknown,illegal_parking,,22:48:26
566,unknown,illegal_parking,,22:48:26
585,unknown,illegal_parking,,22:48:26
566,unknown,illegal_parking,,22:48:26
585,unknown,illegal_parking,,22:48:26
585,unknown,illegal_parking,,22:48:26
582,unknown,illegal_parking,,22:48:26
585,unknown,illegal_parking,,22:48:26
582,unknown,illegal_parking,,22:48:26
582,unknown,illegal_parking,,22:48:26
582,unknown,illegal_parking,,22:48:26
582,unknown,illegal_parking,,22:48:26
582,unknown,illegal_parking,,22:48:26
582,unknown,illegal_parking,,22:48:26
582,unknown,illegal_parking,,22:48:26
582,unknown,illegal_parking,,22:48:26
582,unknown,illegal_parking,,22:48:26
582,unknown,illegal_parking,,22:48:26
582,unknown,illegal_parking,,22:48:27
582,unknown,illegal_parking,,22:48:27
582,unknown,illegal_parking,,22:48:27
582,unknown,illegal_parking,,22:48:27
582,unknown,illegal_parking,,22:48:27
582,unknown,illegal_parking,,22:48:27
582,unknown,illegal_parking,,22:48:27
582,unknown,illegal_parking,,22:48:27
582,unknown,illegal_parking,,22:48:27
582,unknown,illegal_parking,,22:48:27
582,unknown,illegal_parking,,22:48:27
582,unknown,illegal_parking,,22:48:27
616,unknown,illegal_parking,,22:48:28
616,unknown,illegal_parking,,22:48:28
616,unknown,illegal_parking,,22:48:28
616,unknown,illegal_parking,,22:48:28
616,unknown,illegal_parking,,22:48:28
616,unknown,illegal_parking,,22:48:28
616,unknown,illegal_parking,,22:48:28
616,unknown,illegal_parking,,22:48:28
616,unknown,illegal_parking,,22:48:28
616,unknown,illegal_parking,,22:48:28
616,unknown,illegal_parking,,22:48:29
616,unknown,illegal_parking,,22:48:29
616,unknown,illegal_parking,,22:48:29
616,unknown,illegal_parking,,22:48:29
616,unknown,illegal_parking,,22:48:29
616,unknown,illegal_parking,,22:48:29
616,unknown,illegal_parking,,22:48:29
616,unknown,illegal_parking,,22:48:29
616,unknown,illegal_parking,,22:48:29
616,unknown,illegal_parking,,22:48:29
616,unknown,illegal_parking,,22:48:29
616,unknown,illegal_parking,,22:48:29
616,unknown,illegal_parking,,22:48:29
616,unknown,illegal_parking,,22:48:29
616,unknown,illegal_parking,,22:48:29
616,unknown,illegal_parking,,22:48:30
616,unknown,illegal_parking,,22:48:30
634,unknown,illegal_parking,,22:48:30
616,unknown,illegal_parking,,22:48:30
634,unknown,illegal_parking,,22:48:30
616,unknown,illegal_parking,,22:48:30
634,unknown,illegal_parking,,22:48:30
616,unknown,illegal_parking,,22:48:30
634,unknown,illegal_parking,,22:48:30
616,unknown,illegal_parking,,22:48:30
634,unknown,illegal_parking,,22:48:30
616,unknown,illegal_parking,,22:48:30
634,unknown,illegal_parking,,22:48:30
616,unknown,illegal_parking,,22:48:30
634,unknown,illegal_parking,,22:48:30
616,unknown,illegal_parking,,22:48:30
634,unknown,illegal_parking,,22:48:30
616,unknown,illegal_parking,,22:48:30
634,unknown,illegal_parking,,22:48:30
616,unknown,illegal_parking,,22:48:30
634,unknown,illegal_parking,,22:48:30
616,unknown,illegal_parking,,22:48:30
634,unknown,illegal_parking,,22:48:30
616,unknown,illegal_parking,,22:48:30
634,unknown,illegal_parking,,22:48:30
616,unknown,illegal_parking,,22:48:30
634,unknown,illegal_parking,,22:48:30
616,unknown,illegal_parking,,22:48:30
634,unknown,illegal_parking,,22:48:30
616,unknown,illegal_parking,,22:48:30
634,unknown,illegal_parking,,22:48:30
616,unknown,illegal_parking,,22:48:31
634,unknown,illegal_parking,,22:48:31
616,unknown,illegal_parking,,22:48:31
634,unknown,illegal_parking,,22:48:31
616,unknown,illegal_parking,,22:48:31
634,unknown,illegal_parking,,22:48:31
616,unknown,illegal_parking,,22:48:31
634,unknown,illegal_parking,,22:48:31
616,unknown,illegal_parking,,22:48:31
634,unknown,illegal_parking,,22:48:31
616,unknown,illegal_parking,,22:48:31
634,unknown,illegal_parking,,22:48:31
616,unknown,illegal_parking,,22:48:31
634,unknown,illegal_parking,,22:48:31
616,unknown,illegal_parking,,22:48:31
634,unknown,illegal_parking,,22:48:31
634,unknown,illegal_parking,,22:48:31
634,unknown,illegal_parking,,22:48:31
634,unknown,illegal_parking,,22:48:31
634,unknown,illegal_parking,,22:48:31
634,unknown,illegal_parking,,22:48:31
634,unknown,illegal_parking,,22:48:31
634,unknown,illegal_parking,,22:48:31
634,unknown,illegal_parking,,22:48:31
634,unknown,illegal_parking,,22:48:32
634,unknown,illegal_parking,,22:48:32
634,unknown,illegal_parking,,22:48:32
634,unknown,illegal_parking,,22:48:32
634,unknown,illegal_parking,,22:48:32
634,unknown,illegal_parking,,22:48:32
634,unknown,illegal_parking,,22:48:32
634,unknown,illegal_parking,,22:48:32
649,unknown,illegal_parking,,22:48:32
649,unknown,illegal_parking,,22:48:32
649,unknown,illegal_parking,,22:48:32
649,unknown,illegal_parking,,22:48:32
649,unknown,illegal_parking,,22:48:32
649,unknown,illegal_parking,,22:48:32
649,unknown,illegal_parking,,22:48:32
649,unknown,illegal_parking,,22:48:33
649,unknown,illegal_parking,,22:48:33
649,unknown,illegal_parking,,22:48:33
649,unknown,illegal_parking,,22:48:33
649,unknown,illegal_parking,,22:48:33
649,unknown,illegal_parking,,22:48:33
649,unknown,illegal_parking,,22:48:33
649,unknown,illegal_parking,,22:48:33
649,unknown,illegal_parking,,22:48:33
649,unknown,illegal_parking,,22:48:33
649,unknown,illegal_parking,,22:48:33
657,unknown,illegal_parking,,22:48:33
649,unknown,illegal_parking,,22:48:33
657,unknown,illegal_parking,,22:48:33
649,unknown,illegal_parking,,22:48:33
657,unknown,illegal_parking,,22:48:33
649,unknown,illegal_parking,,22:48:33
657,unknown,illegal_parking,,22:48:33
649,unknown,illegal_parking,,22:48:33
657,unknown,illegal_parking,,22:48:33
649,unknown,illegal_parking,,22:48:34
657,unknown,illegal_parking,,22:48:34
649,unknown,illegal_parking,,22:48:34
657,unknown,illegal_parking,,22:48:34
649,unknown,illegal_parking,,22:48:34
657,unknown,illegal_parking,,22:48:34
649,unknown,illegal_parking,,22:48:34
657,unknown,illegal_parking,,22:48:34
649,unknown,illegal_parking,,22:48:34
657,unknown,illegal_parking,,22:48:34
649,unknown,illegal_parking,,22:48:34
657,unknown,illegal_parking,,22:48:34
649,unknown,illegal_parking,,22:48:34
657,unknown,illegal_parking,,22:48:34
649,unknown,illegal_parking,,22:48:34
657,unknown,illegal_parking,,22:48:34
649,unknown,illegal_parking,,22:48:34
657,unknown,illegal_parking,,22:48:34
649,unknown,illegal_parking,,22:48:34
657,unknown,illegal_parking,,22:48:34
649,unknown,illegal_parking,,22:48:34
657,unknown,illegal_parking,,22:48:34
649,unknown,illegal_parking,,22:48:34
657,unknown,illegal_parking,,22:48:34
649,unknown,illegal_parking,,22:48:34
657,unknown,illegal_parking,,22:48:34
649,unknown,illegal_parking,,22:48:34
657,unknown,illegal_parking,,22:48:34
649,unknown,illegal_parking,,22:48:34
657,unknown,illegal_parking,,22:48:34
649,unknown,illegal_parking,,22:48:35
649,unknown,illegal_parking,,22:48:35
649,unknown,illegal_parking,,22:48:35
649,unknown,illegal_parking,,22:48:35
649,unknown,illegal_parking,,22:48:35
663,unknown,illegal_parking,,22:48:35
666,unknown,illegal_parking,,22:48:35
649,unknown,illegal_parking,,22:48:35
663,unknown,illegal_parking,,22:48:35
666,unknown,illegal_parking,,22:48:35
649,unknown,illegal_parking,,22:48:35
663,unknown,illegal_parking,,22:48:35
666,unknown,illegal_parking,,22:48:35
649,unknown,illegal_parking,,22:48:35
663,unknown,illegal_parking,,22:48:35
666,unknown,illegal_parking,,22:48:35
649,unknown,illegal_parking,,22:48:35
663,unknown,illegal_parking,,22:48:35
666,unknown,illegal_parking,,22:48:35
649,unknown,illegal_parking,,22:48:35
663,unknown,illegal_parking,,22:48:35
666,unknown,illegal_parking,,22:48:35
